31/10/2016	202.49	4692300
01/11/2016	198.04	7060000
02/11/2016	190.05	4253400
03/11/2016	189.00	2653000
04/11/2016	189.00	5146000
07/11/2016	193.59	3870100
08/11/2016	193.79	3267600
09/11/2016	186.88	8173100
10/11/2016	191.05	6750300
11/11/2016	184.24	3988500
14/11/2016	188.00	6552200
15/11/2016	182.78	3902000
16/11/2016	182.65	3434400
17/11/2016	183.49	4887100
18/11/2016	190.65	5210300
21/11/2016	185.04	4361000
22/11/2016	185.84	5603400
23/11/2016	190.61	4891900
25/11/2016	193.64	2366100
28/11/2016	195.48	4529200
29/11/2016	195.56	4439300
30/11/2016	191.00	3547100
01/12/2016	188.25	5126400
02/12/2016	182.88	4042300
05/12/2016	182.51	4072200
06/12/2016	185.52	3391600
07/12/2016	186.15	5461900
08/12/2016	192.05	3194100
09/12/2016	190.87	2722500
12/12/2016	192.80	2438900
13/12/2016	193.18	6823900
14/12/2016	198.74	4150900
15/12/2016	198.41	3219600
16/12/2016	198.08	3796900
19/12/2016	202.49	3488100
20/12/2016	203.05	4689100
21/12/2016	208.45	5207600
22/12/2016	208.22	3111100
23/12/2016	208.00	4670500
27/12/2016	214.88	5915700
28/12/2016	221.53	3782500
29/12/2016	218.56	4045000
30/12/2016	216.30	4642600
03/01/2017	214.86	5923300
04/01/2017	214.75	11213500
05/01/2017	226.42	5911700
06/01/2017	226.93	5527900
09/01/2017	228.97	3979500
10/01/2017	232.00	3660000
11/01/2017	229.07	3650800
12/01/2017	229.06	3790200
13/01/2017	230.00	6093000
17/01/2017	236.70	4617500
18/01/2017	236.65	3769000
19/01/2017	247.25	7732300
20/01/2017	245.46	4204300
23/01/2017	245.85	6262900
24/01/2017	250.00	4965500
25/01/2017	257.31	5142600
26/01/2017	254.29	3152100
27/01/2017	251.38	3166300
30/01/2017	252.53	3801100
31/01/2017	249.24	4116100
01/02/2017	253.05	3958800
02/02/2017	248.34	2499800
03/02/2017	251.91	2186700
06/02/2017	251.00	3562500
07/02/2017	258.19	4244800
08/02/2017	257.35	3933000
09/02/2017	266.25	7820200
10/02/2017	269.79	3619700
13/02/2017	270.74	7029600
14/02/2017	279.03	7345200
15/02/2017	280.00	4947900
16/02/2017	277.60	7077300
17/02/2017	265.80	6257100
21/02/2017	275.45	5676700
22/02/2017	280.31	8755000
23/02/2017	264.00	14915200
24/02/2017	252.66	8171600
27/02/2017	248.17	11460800
28/02/2017	244.19	6078100
01/03/2017	254.18	4809500
02/03/2017	249.71	3351800
03/03/2017	250.74	2919400
06/03/2017	247.91	3355500
07/03/2017	251.92	3459500
08/03/2017	247.00	3725200
09/03/2017	247.63	3879300
10/03/2017	246.21	3066300
13/03/2017	244.82	3022600
14/03/2017	246.11	7598400
15/03/2017	257.00	5330800
16/03/2017	262.40	7132200
17/03/2017	264.00	6497500
20/03/2017	260.60	3614300
21/03/2017	262.83	6908600
22/03/2017	251.56	4059300
23/03/2017	255.39	3320200
24/03/2017	255.70	5647300
27/03/2017	260.60	6230800
28/03/2017	277.02	7987600
29/03/2017	278.34	3676200
30/03/2017	278.04	4148400
31/03/2017	278.73	3294600
03/04/2017	286.90	13888600
04/04/2017	296.89	10134600
05/04/2017	302.04	7880900
06/04/2017	296.88	5520600
07/04/2017	297.50	4579600
10/04/2017	309.15	7664500
11/04/2017	313.38	5724600
12/04/2017	306.34	6050700
13/04/2017	296.70	9284600
17/04/2017	302.70	4138700
18/04/2017	299.70	3035700
19/04/2017	302.46	3898000
20/04/2017	306.51	6149400
21/04/2017	302.00	4509800
24/04/2017	309.22	5083500
25/04/2017	308.00	6737700
26/04/2017	312.37	4695000
27/04/2017	311.69	3468600
28/04/2017	309.83	4505500
01/05/2017	314.88	8829600
02/05/2017	324.00	5382800
03/05/2017	317.67	7133400
04/05/2017	307.44	14152000
05/05/2017	298.00	8177300
08/05/2017	310.90	7006500
09/05/2017	309.38	9676500
10/05/2017	321.56	5741600
11/05/2017	323.40	4753800
12/05/2017	325.48	4121600
15/05/2017	318.38	7622000
16/05/2017	317.59	4152500
17/05/2017	314.39	6711900
18/05/2017	307.00	5653800
19/05/2017	315.50	4687600
22/05/2017	312.80	4329200
23/05/2017	310.46	4318400
24/05/2017	306.51	5033300
25/05/2017	311.02	5014000
26/05/2017	317.28	7802200
30/05/2017	326.00	7782900
31/05/2017	337.69	9963400
01/06/2017	344.00	7608000
02/06/2017	339.77	5590200
05/06/2017	338.50	6784400
06/06/2017	344.70	11086800
07/06/2017	356.34	9398000
08/06/2017	363.75	9061500
09/06/2017	374.42	17261400
12/06/2017	357.99	10517700
13/06/2017	367.62	11807900
14/06/2017	381.09	12818400
15/06/2017	372.50	10426500
16/06/2017	377.98	6731000
19/06/2017	375.00	6549300
20/06/2017	376.67	7438700
21/06/2017	374.35	4923200
22/06/2017	377.99	7529800
23/06/2017	382.45	6445800
26/06/2017	386.69	6604100
27/06/2017	376.40	6996400
28/06/2017	366.68	6302500
29/06/2017	370.61	8221000
30/06/2017	363.71	5848500
03/07/2017	370.24	6305400
05/07/2017	347.20	17046700
06/07/2017	317.26	19324500
07/07/2017	313.50	14176900
10/07/2017	312.90	13820900
11/07/2017	316.00	11559400
12/07/2017	330.40	10346100
13/07/2017	330.11	8594500
14/07/2017	323.19	5625200
17/07/2017	325.54	9876900
18/07/2017	317.50	6373700
19/07/2017	328.23	6357000
20/07/2017	326.90	5166200
21/07/2017	329.46	4901600
24/07/2017	330.24	8637100
25/07/2017	345.00	6989200
26/07/2017	340.36	4820800
27/07/2017	346.00	8302400
28/07/2017	336.89	4880400
31/07/2017	335.50	8535100
01/08/2017	323.00	8303100
02/08/2017	318.94	13091500
03/08/2017	345.33	13535000
04/08/2017	347.00	9268900
07/08/2017	357.35	6324500
08/08/2017	357.53	7449800
09/08/2017	361.00	6892100
10/08/2017	361.60	7092900
11/08/2017	356.97	4365800
14/08/2017	364.63	4519200
15/08/2017	365.20	3085100
16/08/2017	363.00	3413800
17/08/2017	361.21	5027700
18/08/2017	352.91	5408200
21/08/2017	345.82	6495400
22/08/2017	341.13	4322000
23/08/2017	338.99	4954500
24/08/2017	352.52	4584700
25/08/2017	354.24	3484000
28/08/2017	347.28	3764000
29/08/2017	339.48	4073700
30/08/2017	349.67	3412900
31/08/2017	353.55	4072800
01/09/2017	356.12	3049500
05/09/2017	353.80	3835100
06/09/2017	349.50	4091400
07/09/2017	345.98	4239200
08/09/2017	348.99	3263500
11/09/2017	351.35	7667100
12/09/2017	364.49	5972900
13/09/2017	363.82	4185200
14/09/2017	364.33	7202500
15/09/2017	374.51	5420500
18/09/2017	380.25	7188000
19/09/2017	380.00	6451900
20/09/2017	373.00	4919100
21/09/2017	374.90	4618200
22/09/2017	366.49	8159400
25/09/2017	353.15	7605900
26/09/2017	350.93	7156300
27/09/2017	349.90	6060300
28/09/2017	339.88	5319600
29/09/2017	341.86	5107100
02/10/2017	342.52	5286800
03/10/2017	335.90	10153600
04/10/2017	351.25	8163500
05/10/2017	356.00	4171700
06/10/2017	353.10	4297500
09/10/2017	349.65	7493700
10/10/2017	346.80	6978500
11/10/2017	353.89	4500800
12/10/2017	352.95	4087000
13/10/2017	356.98	3540500
16/10/2017	353.76	5375500
17/10/2017	350.91	3293300
18/10/2017	355.97	4939100
19/10/2017	355.56	5061800
20/10/2017	352.69	4930400
23/10/2017	349.88	5747300
24/10/2017	338.80	4491700
25/10/2017	336.70	8594100
26/10/2017	327.78	5023500
27/10/2017	319.75	6979700
30/10/2017	319.18	4254400
31/10/2017	320.23	5672300
01/11/2017	332.25	8457300
02/11/2017	300.13	19791400
03/11/2017	299.50	8894000
06/11/2017	307.00	6486000
07/11/2017	301.02	5294300
