2017-01-11	118.739998	27588600
2017-01-12	118.900002	27086200
2017-01-13	119.110001	26111900
2017-01-17	118.339996	34439800
2017-01-18	120	23713000
2017-01-19	119.400002	25597300
2017-01-20	120.449997	32597900
2017-01-23	120	22050200
2017-01-24	119.550003	23211000
2017-01-25	120.419998	32377600
2017-01-26	121.669998	26337600
2017-01-27	122.139999	20562900
2017-01-30	120.93	30377500
2017-01-31	121.150002	49201000
2017-02-01	127.029999	111985000
2017-02-02	127.980003	33710400
2017-02-03	128.309998	24507300
2017-02-06	129.130005	26845900
2017-02-07	130.539993	38183800
2017-02-08	131.350006	23004100
2017-02-09	131.649994	28349900
2017-02-10	132.460007	20065500
2017-02-13	133.080002	23035400
2017-02-14	133.470001	33226200
2017-02-15	135.520004	35623100
2017-02-16	135.669998	22584600
2017-02-17	135.100006	22198200
2017-02-21	136.229996	24507200
2017-02-22	136.429993	20836900
2017-02-23	137.380005	20788200
2017-02-24	135.910004	21776600
2017-02-27	137.139999	20257400
2017-02-28	137.080002	23482900
2017-03-01	137.889999	36414600
2017-03-02	140	26211000
2017-03-03	138.779999	21108100
2017-03-06	139.369995	21750000
2017-03-07	139.059998	17446300
2017-03-08	138.949997	18707200
2017-03-09	138.740005	22155900
2017-03-10	139.25	19612800
2017-03-13	138.850006	17421700
2017-03-14	139.300003	15309100
2017-03-15	139.410004	25691800
2017-03-16	140.720001	19232000
2017-03-17	141	43885000
2017-03-20	140.399994	21542000
2017-03-21	142.110001	39529900
2017-03-22	139.850006	25860200
2017-03-23	141.259995	20346300
2017-03-24	141.5	22395600
2017-03-27	139.389999	23575100
2017-03-28	140.910004	33374800
2017-03-29	143.679993	29190000
2017-03-30	144.190002	21207300
2017-03-31	143.720001	19661700
2017-04-03	143.710007	19985700
2017-04-04	143.25	19891400
2017-04-05	144.220001	27717900
2017-04-06	144.289993	21149000
2017-04-07	143.729996	16672200
2017-04-10	143.600006	18933400
2017-04-11	142.940002	30379400
2017-04-12	141.600006	20350000
2017-04-13	141.910004	17822900
2017-04-17	141.479996	16582100
2017-04-18	141.410004	14697500
2017-04-19	141.880005	17328400
2017-04-20	141.220001	23319600
2017-04-21	142.440002	17320900
2017-04-24	143.5	17134300
2017-04-25	143.910004	18871500
2017-04-26	144.470001	20041200
2017-04-27	143.919998	14246300
2017-04-28	144.089996	20860400
2017-05-01	145.100006	33602900
2017-05-02	147.539993	45352200
2017-05-03	145.589996	45697000
2017-05-04	146.520004	23371900
2017-05-05	146.759995	27327700
2017-05-08	149.029999	48752400
2017-05-09	153.869995	39130400
2017-05-10	153.630005	25805700
2017-05-11	152.449997	27255100
2017-05-12	154.699997	32527000
2017-05-15	156.009995	26009700
2017-05-16	155.940002	20048500
2017-05-17	153.600006	50767700
2017-05-18	151.270004	33568200
2017-05-19	153.380005	26960800
2017-05-22	154	22966400
2017-05-23	154.899994	19918900
2017-05-24	153.839996	19178000
2017-05-25	153.729996	19235600
2017-05-26	154	21927600
2017-05-30	153.419998	20126900
2017-05-31	153.970001	24451200
2017-06-01	153.169998	16404100
2017-06-02	153.580002	27770700
2017-06-05	154.339996	25331700
2017-06-06	153.899994	26624900
2017-06-07	155.020004	21069600
2017-06-08	155.25	21250800
2017-06-09	155.190002	64882700
2017-06-12	145.740005	72307300
2017-06-13	147.160004	34165400
2017-06-14	147.5	31531200
2017-06-15	143.320007	32165400
2017-06-16	143.779999	50361100
2017-06-19	143.660004	32541400
2017-06-20	146.869995	24900100
2017-06-21	145.520004	21265800
2017-06-22	145.770004	19106300
2017-06-23	145.130005	35439400
2017-06-26	147.169998	25692400
2017-06-27	145.009995	24761900
2017-06-28	144.490005	22082400
2017-06-29	144.710007	31499400
2017-06-30	144.449997	23024100
2017-07-03	144.880005	14277800
2017-07-05	143.690002	21569600
2017-07-06	143.020004	24128800
2017-07-07	142.899994	19201700
2017-07-10	144.110001	21090600
2017-07-11	144.729996	19781800
2017-07-12	145.869995	24884500
2017-07-13	145.5	25199400
2017-07-14	147.970001	20132100
2017-07-17	148.820007	23793500
2017-07-18	149.199997	17868800
2017-07-19	150.479996	20923000
2017-07-20	151.5	17243700
2017-07-21	149.990005	26252600
2017-07-24	150.580002	21493200
2017-07-25	151.800003	18853900
2017-07-26	153.350006	15781000
2017-07-27	153.75	32476300
2017-07-28	149.889999	17213700
2017-07-31	149.899994	19845900
2017-08-01	149.100006	35368600
2017-08-02	159.279999	69936800
2017-08-03	157.050003	27097300
2017-08-04	156.070007	20559900
2017-08-07	157.059998	21870300
2017-08-08	158.600006	36205900
2017-08-09	159.259995	26131500
2017-08-10	159.899994	40804300
2017-08-11	156.600006	26257100
2017-08-14	159.320007	22122700
2017-08-15	160.660004	29465500
2017-08-16	161.940002	27671600
2017-08-17	160.520004	27940600
2017-08-18	157.860001	27428100
2017-08-21	157.5	26368500
2017-08-22	158.229996	21604600
2017-08-23	159.070007	19399100
2017-08-24	160.429993	19818900
2017-08-25	159.649994	25480100
2017-08-28	160.139999	25966000
2017-08-29	160.100006	29516900
2017-08-30	163.800003	27269600
2017-08-31	163.639999	26785100
2017-09-01	164.800003	16591100
2017-09-05	163.75	29468500
2017-09-06	162.710007	21651700
2017-09-07	162.089996	21928500
2017-09-08	160.860001	28611500
2017-09-11	160.5	31580800
2017-09-12	162.610001	71714000
2017-09-13	159.869995	44907400
2017-09-14	158.990005	23760700
2017-09-15	158.470001	49114600
2017-09-18	160.110001	28269400
2017-09-19	159.509995	20810600
2017-09-20	157.899994	52951400
2017-09-21	155.800003	37511700
2017-09-22	151.539993	46645400
2017-09-25	149.990005	44387300
2017-09-26	151.779999	36660000
2017-09-27	153.800003	25504200
2017-09-28	153.889999	22005500
2017-09-29	153.210007	26299800
2017-10-02	154.259995	18698800
2017-10-03	154.009995	16230300
2017-10-04	153.630005	20163800
2017-10-05	154.179993	21283800
2017-10-06	154.970001	17407600
2017-10-09	155.809998	16262900
2017-10-10	156.059998	15617000
2017-10-11	155.970001	16905600
2017-10-12	156.350006	16125100
2017-10-13	156.729996	16394200
2017-10-16	157.899994	24121500
2017-10-17	159.779999	18997300
2017-10-18	160.419998	16374200
2017-10-19	156.75	42584200
2017-10-20	156.610001	23974100
2017-10-23	156.889999	21984300
2017-10-24	156.289993	17757200
2017-10-25	156.910004	21207100
2017-10-26	157.229996	17000500
2017-10-27	159.289993	44454200
2017-10-30	163.889999	44700800
2017-10-31	167.899994	36046800
2017-11-01	169.869995	33637800
2017-11-02	166.600006	41393400
2017-11-03	174	59398600
2017-11-06	172.369995	35026300
2017-11-07	173.910004	24361500
2017-11-08	174.660004	24409500
2017-11-09	175.110001	29482600
2017-11-10	175.110001	25145500
2017-11-13	173.5	16982100
2017-11-14	173.039993	24782500
2017-11-15	169.970001	29158100
2017-11-16	171.179993	23637500
2017-11-17	171.039993	21899500
2017-11-20	170.289993	16262400
2017-11-21	170.779999	25131300
2017-11-22	173.360001	25588900
2017-11-24	175.100006	14026700
2017-11-27	175.050003	20716800
2017-11-28	174.300003	26428800
2017-11-29	172.630005	41666400
2017-11-30	170.429993	41527200
2017-12-01	169.949997	39759300
2017-12-04	172.479996	32542400
2017-12-05	169.059998	27350200
2017-12-06	167.5	28560000
2017-12-07	169.029999	25673300
2017-12-08	170.490005	23355200
2017-12-11	169.199997	35273800
2017-12-12	172.149994	19409200
2017-12-13	172.5	23818400
2017-12-14	172.399994	20476500
2017-12-15	173.630005	40169300
2017-12-18	174.880005	29421100
2017-12-19	175.029999	27436400
2017-12-20	174.869995	23475600
2017-12-21	174.169998	20949900
2017-12-22	174.679993	16349400
2017-12-26	170.800003	33185500
2017-12-27	170.100006	21498200
2017-12-28	171	16480200
2017-12-29	170.520004	25999900
2018-01-02	170.160004	25555900
2018-01-03	172.529999	29517900
2018-01-04	172.539993	22434600
2018-01-05	173.440002	23660000
2018-01-08	174.350006	20567800
2018-01-09	174.550003	21584000
2018-01-10	173.160004	23959900
2018-01-11	174.589996	18667700
2018-01-12	176.179993	25418100
2018-01-16	177.899994	29565900
2018-01-17	176.149994	34386800
2018-01-18	179.369995	31193400
2018-01-19	178.610001	32425100
2018-01-22	177.300003	27108600
2018-01-23	177.300003	32689100
2018-01-24	177.25	51105100
2018-01-25	174.509995	41529000
2018-01-26	172	39143000
2018-01-29	170.160004	50640400
2018-01-30	165.529999	46048200
2018-01-31	166.869995	32478900
2018-02-01	167.169998	47230800
2018-02-02	166	86593800
2018-02-05	159.100006	72738500
2018-02-06	154.830002	68243800
2018-02-07	163.089996	51608600
2018-02-08	160.289993	54390500
2018-02-09	157.070007	70672600
2018-02-12	158.5	60819500
2018-02-13	161.949997	32549200
2018-02-14	163.039993	40644900
2018-02-15	169.789993	51147200
2018-02-16	172.360001	40176100
2018-02-20	172.050003	33930500
2018-02-21	172.830002	37471600
2018-02-22	171.800003	30991900
2018-02-23	173.669998	33812400
2018-02-26	176.350006	38162200
2018-02-27	179.100006	38928100
2018-02-28	179.259995	37782100
2018-03-01	178.539993	48802000
2018-03-02	172.800003	38454000
2018-03-05	175.210007	28401400
2018-03-06	177.910004	23788500
2018-03-07	174.940002	31703500
2018-03-08	175.479996	23774100
2018-03-09	177.960007	32185200
2018-03-12	180.289993	32207100
2018-03-13	182.589996	31693500
2018-03-14	180.320007	29368400
2018-03-15	178.5	22743800
2018-03-16	178.649994	39404700
2018-03-19	177.320007	33446800
2018-03-20	175.240005	19649400
2018-03-21	175.039993	37054900
2018-03-22	170	41490800
2018-03-23	168.389999	41028800
2018-03-26	168.070007	37541200
2018-03-27	173.679993	40922600
2018-03-28	167.25	41668500
2018-03-29	167.809998	38398500
2018-04-02	166.639999	37586800
2018-04-03	167.639999	30278000
2018-04-04	164.880005	34605500
2018-04-05	172.580002	26933200
2018-04-06	170.970001	35005300
2018-04-09	169.880005	29017700
2018-04-10	173	28408600
2018-04-11	172.229996	22431600
2018-04-12	173.410004	22889300
2018-04-13	174.779999	25124300
2018-04-16	175.029999	21578400
2018-04-17	176.490005	26605400
2018-04-18	177.809998	20754500
2018-04-19	173.759995	34808800
2018-04-20	170.600006	65491100
2018-04-23	166.830002	36515500
2018-04-24	165.669998	33692000
2018-04-25	162.619995	28382100
2018-04-26	164.119995	27963000
2018-04-27	164	35655800
2018-04-30	162.130005	42427400
2018-05-01	166.410004	53569400
2018-05-02	175.229996	66539400
2018-05-03	175.880005	34068200
2018-05-04	178.25	56201300
2018-05-07	185.179993	42451400
2018-05-08	184.990005	28402800
2018-05-09	186.550003	23211200
2018-05-10	187.740005	27989300
2018-05-11	189.490005	26212200
2018-05-14	189.009995	20778800
2018-05-15	186.779999	23695200
2018-05-16	186.070007	19183100
2018-05-17	188	17294000
2018-05-18	187.190002	18297700
2018-05-21	188	18400800
2018-05-22	188.380005	15240700
2018-05-23	186.350006	20058400
2018-05-24	188.770004	23234000
2018-05-25	188.229996	17461000
2018-05-29	187.600006	22514100
2018-05-30	187.720001	18690500
2018-05-31	187.220001	27482800
2018-06-01	187.990005	23442500
2018-06-04	191.639999	26266200
2018-06-05	193.070007	21566000
2018-06-06	193.630005	20933600
2018-06-07	194.139999	21347200
2018-06-08	191.169998	26656800
2018-06-11	191.350006	18308500
2018-06-12	191.389999	16911100
2018-06-13	192.419998	21638400
2018-06-14	191.550003	21610100
2018-06-15	190.029999	61719200
2018-06-18	187.880005	18484900
2018-06-19	185.139999	33578500
2018-06-20	186.350006	20628700
2018-06-21	187.25	25711900
2018-06-22	186.119995	27200400
2018-06-25	183.399994	31663100
2018-06-26	182.990005	24569200
2018-06-27	185.229996	25285300
2018-06-28	184.100006	17365200
2018-06-29	186.289993	22737700
2018-07-02	183.820007	17731300
2018-07-03	187.789993	13954800
2018-07-05	185.259995	16604200
2018-07-06	185.419998	17485200
2018-07-09	189.5	19756600
2018-07-10	190.710007	15939100
2018-07-11	188.5	18831500
2018-07-12	189.529999	18041100
2018-07-13	191.080002	12513900
2018-07-16	191.520004	15043100
2018-07-17	189.75	15534500
2018-07-18	191.779999	16393400
2018-07-19	189.690002	20286800
2018-07-20	191.779999	20676200
2018-07-23	190.679993	15989400
2018-07-24	192.449997	18697900
2018-07-25	193.059998	16709900
2018-07-26	194.610001	19076000
2018-07-27	194.990005	24024000
2018-07-30	191.899994	21029500
2018-07-31	190.300003	39373000
2018-08-01	199.130005	67935700
2018-08-02	200.580002	62404000
2018-08-03	207.029999	33447400
2018-08-06	208	25425400
2018-08-07	209.320007	25587400
